project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
cassandra,apache/cassandra/audit/FileAuditLogger,FileAuditLogger,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/audit/FileAuditLoggerTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
cassandra,apache/cassandra/auth/AllowAllCIDRAuthorizer,AllowAllCIDRAuthorizer,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/AllowAllCIDRAuthorizerTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
cassandra,apache/cassandra/auth/AuthCache,AuthCache,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/AuthCache.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/AuthCacheTest.java,1,4,1,9,0,0,2,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cassandra,apache/cassandra/auth/AuthConfig,AuthConfig,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/AuthConfig.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/AuthConfigTest.java,1,1,1,5,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/AuthProperties,AuthProperties,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/AuthPropertiesTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/CIDRGroupsMappingIntervalTree,CIDRGroupsMappingIntervalTree,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/CIDRGroupsMappingIntervalTree.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CIDRGroupsMappingIntervalTreeTest.java,1,2,1,6,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/CIDRGroupsMappingManager,CIDRGroupsMappingManager,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/CIDRGroupsMappingManager.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CIDRGroupsMappingManagerTest.java,1,1,1,6,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
cassandra,apache/cassandra/auth/CIDRGroupsMappingTable,CIDRGroupsMappingTable,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CIDRGroupsMappingTableTest.java,0,0,1,8,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
cassandra,apache/cassandra/auth/CacheRefresher,CacheRefresher,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CacheRefresherTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cassandra,apache/cassandra/auth/CassandraAuthorizer,CassandraAuthorizer,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/CassandraAuthorizer.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraAuthorizerTest.java,1,4,1,4,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/CassandraAuthorizerTruncating,CassandraAuthorizerTruncating,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraAuthorizerTruncatingTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cassandra,apache/cassandra/auth/CassandraCIDRAuthorizerEnforceMode,CassandraCIDRAuthorizerEnforceMode,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraCIDRAuthorizerEnforceModeTest.java,0,0,1,8,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
cassandra,apache/cassandra/auth/CassandraCIDRAuthorizerMonitorMode,CassandraCIDRAuthorizerMonitorMode,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraCIDRAuthorizerMonitorModeTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
cassandra,apache/cassandra/auth/CassandraNetworkAuthorizer,CassandraNetworkAuthorizer,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraNetworkAuthorizerTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cassandra,apache/cassandra/auth/CassandraRoleManager,CassandraRoleManager,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/CassandraRoleManager.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraRoleManagerTest.java,1,5,1,9,1,2,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
cassandra,apache/cassandra/auth/CreateAndAlterRole,CreateAndAlterRole,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CreateAndAlterRoleTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/CustomAuthenticator,CustomAuthenticator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CustomAuthenticatorTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cassandra,apache/cassandra/auth/DataResource,DataResource,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/DataResource.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/FunctionResource,FunctionResource,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/FunctionResource.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/FunctionResourceTest.java,1,2,1,5,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/GrantAndRevoke,GrantAndRevoke,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/GrantAndRevokeTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/auth/IRoleManager,IRoleManager,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/IRoleManager.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/JMXResource,JMXResource,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/JMXResource.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/MutualTlsAuthenticator,MutualTlsAuthenticator,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/MutualTlsAuthenticator.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/MutualTlsAuthenticatorTest.java,1,1,1,6,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/auth/MutualTlsCertificateValidityPeriodValidator,MutualTlsCertificateValidityPeriodValidator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/MutualTlsCertificateValidityPeriodValidatorTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/MutualTlsInternodeAuthenticator,MutualTlsInternodeAuthenticator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/MutualTlsInternodeAuthenticatorTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/auth/MutualTlsUtil,MutualTlsUtil,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/MutualTlsUtilTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cassandra,apache/cassandra/auth/MutualTlsWithPasswordFallbackAuthenticator,MutualTlsWithPasswordFallbackAuthenticator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/MutualTlsWithPasswordFallbackAuthenticatorTest.java,0,0,1,7,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/auth/PasswordAuthenticator,PasswordAuthenticator,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/PasswordAuthenticator.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/PasswordAuthenticatorTest.java,1,2,1,6,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cassandra,apache/cassandra/auth/Resources,Resources,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/ResourcesTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/RoleOptions,RoleOptions,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/RoleOptions.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/RoleOptionsTest.java,1,1,1,5,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/RoleResource,RoleResource,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/RoleResource.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/Roles,Roles,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/RolesTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/SpiffeCertificateValidator,SpiffeCertificateValidator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/SpiffeCertificateValidatorTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/auth/TxnAuth,TxnAuth,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/TxnAuthTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cassandra,apache/cassandra/batchlog/Batchlog,Batchlog,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/batchlog/BatchlogTest.java,0,0,1,7,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/batchlog/BatchlogEndpointFilter,BatchlogEndpointFilter,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/batchlog/BatchlogEndpointFilterTest.java,0,0,1,10,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
cassandra,apache/cassandra/batchlog/BatchlogManager,BatchlogManager,dataset/projects/cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManager.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/batchlog/BatchlogManagerTest.java,1,4,1,8,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cassandra,apache/cassandra/cache/AutoSavingCache,AutoSavingCache,dataset/projects/cassandra/src/java/org/apache/cassandra/cache/AutoSavingCache.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/cache/AutoSavingCacheTest.java,1,3,1,5,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/cache/CacheProvider,CacheProvider,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/cache/CacheProviderTest.java,0,0,1,7,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
cassandra,apache/cassandra/cache/CaffeineCache,CaffeineCache,dataset/projects/cassandra/src/java/org/apache/cassandra/cache/CaffeineCache.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/cache/InstrumentingCache,InstrumentingCache,dataset/projects/cassandra/src/java/org/apache/cassandra/cache/InstrumentingCache.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/cache/NopCacheProvider,NopCacheProvider,dataset/projects/cassandra/src/java/org/apache/cassandra/cache/NopCacheProvider.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/cache/NopCacheProviderTest.java,1,1,1,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/cache/OHCProvider,OHCProvider,dataset/projects/cassandra/src/java/org/apache/cassandra/cache/OHCProvider.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/cache/SerializingCache,SerializingCache,dataset/projects/cassandra/src/java/org/apache/cassandra/cache/SerializingCache.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/concurrent/AbstractExecutorPlus,AbstractExecutorPlus,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/concurrent/AbstractExecutorPlusTest.java,0,0,1,9,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
cassandra,apache/cassandra/concurrent/DebuggableScheduledThreadPoolExecutor,DebuggableScheduledThreadPoolExecutor,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/concurrent/DebuggableScheduledThreadPoolExecutorTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cassandra,apache/cassandra/concurrent/DebuggableThreadPoolExecutor,DebuggableThreadPoolExecutor,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutorTest.java,0,0,1,8,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
cassandra,apache/cassandra/concurrent/ExecutorFactory,ExecutorFactory,dataset/projects/cassandra/src/java/org/apache/cassandra/concurrent/ExecutorFactory.java,,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/concurrent/ExecutorPlus,ExecutorPlus,dataset/projects/cassandra/src/java/org/apache/cassandra/concurrent/ExecutorPlus.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/concurrent/ExecutorPlusTest.java,1,1,1,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/concurrent/ImmediateExecutor,ImmediateExecutor,dataset/projects/cassandra/src/java/org/apache/cassandra/concurrent/ImmediateExecutor.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/concurrent/InfiniteLoopExecutor,InfiniteLoopExecutor,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/concurrent/InfiniteLoopExecutorTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/concurrent/LocalAwareExecutorPlus,LocalAwareExecutorPlus,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/concurrent/LocalAwareExecutorPlusTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/concurrent/LongOpOrder,LongOpOrder,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/burn/org/apache/cassandra/concurrent/LongOpOrderTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/concurrent/LongSharedExecutorPool,LongSharedExecutorPool,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/burn/org/apache/cassandra/concurrent/LongSharedExecutorPoolTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cassandra,apache/cassandra/concurrent/ManyToOneConcurrentLinkedQueue,ManyToOneConcurrentLinkedQueue,dataset/projects/cassandra/src/java/org/apache/cassandra/concurrent/ManyToOneConcurrentLinkedQueue.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/concurrent/ManyToOneConcurrentLinkedQueueTest.java,1,3,1,7,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
cassandra,apache/cassandra/concurrent/NamedThreadFactory,NamedThreadFactory,dataset/projects/cassandra/src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/concurrent/SEPExecutor,SEPExecutor,dataset/projects/cassandra/src/java/org/apache/cassandra/concurrent/SEPExecutor.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/concurrent/SEPExecutorTest.java,1,2,1,10,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
cassandra,apache/cassandra/concurrent/SEPWorker,SEPWorker,dataset/projects/cassandra/src/java/org/apache/cassandra/concurrent/SEPWorker.java,,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
